ligne,date,parent,entreprise,source,destination,secteur,activite,signal,funding,capex
1,May 2018,Envestnet Asset ...,Envestnet Asset ...,United States,Middle East,Financial services,n/a,New Investment Stra...,-,-
2,May 2018,Alargan Internati...,Alargan Internati...,Kuwait,India,Real estate,n/a,New Investment Stra...,-,-
3,May 2018,Frontier Car Grou...,Frontier Car Grou...,United States,Latin America & C...,Software & IT services,n/a,New Funding/Resour...,-,$89.00m
4,May 2018,Lidya,Lidya,Nigeria,Africa,Financial services,n/a,New Funding/Resour...,-,-
5,May 2018,Auth0,Auth0,United States,Middle East,Software & IT services,n/a,Considering Project (...,-,-
6,May 2018,IzyShop,IzyShop,Mozambique,Africa,Food and Beverages,n/a,New Funding/Resour...,-,-
7,May 2018,Doctoora,Doctoora,Nigeria,Africa,Software & IT services,n/a,New Investment Stra...,-,-
8,May 2018,NebulaPay,NebulaPay,Nigeria,Kenya,Software & IT services,n/a,New Funding/Resour...,-,-
9,May 2018,Inpixon,Inpixon,United States,United Kingdom,Software & IT services,n/a,New Investment Stra...,-,-
10,May 2018,Wagon Shopping,Wagon Shopping,Kenya,Africa,Software & IT services,n/a,New Funding/Resour...,-,-
11,May 2018,Cellulant,Cellulant,Kenya,Africa,Software & IT services,n/a,New Funding/Reso...,-,$47.50m
12,May 2018,iBRIT,iBRIT,UAE,Egypt,Consumer electronics,Manufacturing,Considering Project (...,-,-
13,May 2018,GreenFingers Mo...,GreenFingers Mo...,South Africa,Africa,Software & IT services,n/a,New Funding/Resour...,-,-
14,May 2018,Bahrain Airport S...,Bahrain Airport S...,Bahrain,Middle East,Transportation & War...,n/a,New Investment Stra...,-,-
15,May 2018,Kodisher,Kodisher,Kenya,Africa,Software & IT services,"Sales, Marketing & ...",Considering Projec...,-,-
