ligne,date,parent,entreprise,source,destination,secteur,activite,signal,funding,capex
1,Dec 2020,Ilara Health,Ilara Health,Kenya,Africa,Medical devices,n/a,New Funding/Resour...,$3.75m,-
2,Dec 2020,Nas Daily,Nas Daily,Singapore,United States,Communications,n/a,New Investment Stra...,-,-
3,Dec 2020,CredPal,CredPal,Nigeria,Africa,Financial services,n/a,New Funding/Resour...,$1.50m,-
4,Dec 2020,Twiga Foods,Twiga Foods,Kenya,Nigeria,Food and Beverages,n/a,New Investment Stra...,-,-
5,Dec 2020,Jozolu,Jozolu,United Kingdom,Ghana,Textiles,n/a,New Investment Stra...,-,-
6,Dec 2020,Deepsense,Deepsense,France,Spain,Software & IT services,n/a,New Funding/Resour...,$3.65m,-
7,Dec 2020,EclecticIQ,EclecticIQ,Netherlands,United States,Software & IT services,n/a,Considering Projec...,$24.00m,-
8,Nov 2020,Kapalya,Kapalya,United States,North America,Software & IT services,n/a,New Funding/Resour...,-,-
9,Nov 2020,Eksab,Eksab,Egypt,Middle East,Software & IT services,n/a,New Funding/Resour...,$0.50m,-
10,Nov 2020,Salla,Salla,Saudi Arabia,Middle East,Software & IT services,n/a,New Funding/Resour...,$8.50m,-
11,Nov 2020,Accor,Accor,France,Middle East,Hotels & tourism,Construction,Considering Project (...,-,-
12,Nov 2020,Grene Robotics,Grene Robotics,India,United States,Software & IT services,n/a,New Funding/Resour...,$15.00m,-
13,Nov 2020,RevLifter,RevLifter,United Kingdom,United States,Software & IT services,n/a,New Funding/Resour...,$4.41m,-
14,Nov 2020,TEMENOS,TEMENOS,Switzerland,Côte d Ivoire,Software & IT services,"Sales, Marketing & ...",Considering Project (...,-,-
15,Nov 2020,Jumo.World,Jumo.World,South Africa,Nigeria,Software & IT services,n/a,Considering Project (...,-,-
